"year","nna_code","industry","item","share_in_output","gross_output","imputed_share"
1986,"3364OT","Other transportation equipment","Intermediate inputs",0.523515805705474,129.7,FALSE
1986,"337","Furniture and related products","Compensation of employees",0.360381493255965,36.2,TRUE
1986,"337","Furniture and related products","Gross operating surplus",0.098521559307386,36.2,TRUE
1986,"337","Furniture and related products","Taxes on production and imports less subsidies",0.00259267261335226,36.2,TRUE
1986,"337","Furniture and related products","Intermediate inputs",0.535911602209945,36.2,FALSE
1986,"339","Miscellaneous manufacturing","Compensation of employees",0.299819686910909,49.8,TRUE
1986,"339","Miscellaneous manufacturing","Gross operating surplus",0.158503401360544,49.8,TRUE
1986,"339","Miscellaneous manufacturing","Taxes on production and imports less subsidies",0.00763871813785755,49.8,TRUE
1986,"339","Miscellaneous manufacturing","Intermediate inputs",0.532128514056225,49.8,FALSE
1986,"311FT","Food and beverage and tobacco products","Compensation of employees",0.13502127750572,324.1,TRUE
1986,"311FT","Food and beverage and tobacco products","Gross operating surplus",0.10358616855206,324.1,TRUE
1986,"311FT","Food and beverage and tobacco products","Taxes on production and imports less subsidies",0.0332314008938691,324.1,TRUE
1986,"311FT","Food and beverage and tobacco products","Intermediate inputs",0.727861771058315,324.1,FALSE
1986,"313TT","Textile mills and textile product mills","Compensation of employees",0.260232220609579,58.5,TRUE
1986,"313TT","Textile mills and textile product mills","Gross operating surplus",0.0702467343976778,58.5,TRUE
1986,"313TT","Textile mills and textile product mills","Taxes on production and imports less subsidies",0.00638606676342525,58.5,TRUE
1986,"313TT","Textile mills and textile product mills","Intermediate inputs",0.661538461538462,58.5,FALSE
1986,"315AL","Apparel and leather and allied products","Compensation of employees",0.292221340621235,59.7,TRUE
1986,"315AL","Apparel and leather and allied products","Gross operating surplus",0.0830174263128508,59.7,TRUE
1986,"315AL","Apparel and leather and allied products","Taxes on production and imports less subsidies",0.00332069705251403,59.7,TRUE
1986,"315AL","Apparel and leather and allied products","Intermediate inputs",0.6214405360134,59.7,FALSE
1986,"322","Paper products","Compensation of employees",0.222090400289417,95.9,TRUE
1986,"322","Paper products","Gross operating surplus",0.148704007150305,95.9,TRUE
1986,"322","Paper products","Taxes on production and imports less subsidies",0.00772488348832755,95.9,TRUE
1986,"322","Paper products","Intermediate inputs",0.62148070907195,95.9,FALSE
1986,"323PPI","Printing, publishing, and related","Compensation of employees",0.317375162352249,136.4,TRUE
1986,"323PPI","Printing, publishing, and related","Gross operating surplus",0.165498206977675,136.4,TRUE
1986,"323PPI","Printing, publishing, and related","Taxes on production and imports less subsidies",0.00544850064124033,136.4,TRUE
1986,"323PPI","Printing, publishing, and related","Intermediate inputs",0.51099706744868,136.4,FALSE
1986,"324","Petroleum and coal products","Compensation of employees",0.0671841395221523,119.5,TRUE
1986,"324","Petroleum and coal products","Gross operating surplus",0.0963242482305557,119.5,TRUE
1986,"324","Petroleum and coal products","Taxes on production and imports less subsidies",0.00890392210534549,119.5,TRUE
1986,"324","Petroleum and coal products","Intermediate inputs",0.826778242677824,119.5,FALSE
1986,"325","Chemical products","Compensation of employees",0.175173032776982,202.4,TRUE
1986,"325","Chemical products","Gross operating surplus",0.209950031931236,202.4,TRUE
1986,"325","Chemical products","Taxes on production and imports less subsidies",0.00815756770284965,202.4,TRUE
1986,"325","Chemical products","Intermediate inputs",0.606719367588933,202.4,FALSE
1986,"326","Plastics and rubber products","Compensation of employees",0.2704889773047,76.7,TRUE
1986,"326","Plastics and rubber products","Gross operating surplus",0.132739961084714,76.7,TRUE
1986,"326","Plastics and rubber products","Taxes on production and imports less subsidies",0.0087658464867264,76.7,TRUE
1986,"326","Plastics and rubber products","Intermediate inputs",0.588005215123859,76.7,FALSE
1986,"42","Wholesale trade","Compensation of employees",0.400384342578532,378.9,TRUE
1986,"42","Wholesale trade","Gross operating surplus",0.162841921126195,378.9,TRUE
1986,"42","Wholesale trade","Taxes on production and imports less subsidies",0.176541320839986,378.9,TRUE
1986,"42","Wholesale trade","Intermediate inputs",0.26049089469517,378.9,FALSE
1986,"44RT","Retail trade","Compensation of employees",0.439028760411501,458.1,TRUE
1986,"44RT","Retail trade","Gross operating surplus",0.15060194596177,458.1,TRUE
1986,"44RT","Retail trade","Taxes on production and imports less subsidies",0.135311345050491,458.1,TRUE
1986,"44RT","Retail trade","Intermediate inputs",0.275267408862694,458.1,FALSE
1986,"481","Air transportation","Compensation of employees",0.217986377181779,58,TRUE
1986,"481","Air transportation","Gross operating surplus",0.0934227330779055,58,TRUE
1986,"481","Air transportation","Taxes on production and imports less subsidies",0.0489357173265219,58,TRUE
1986,"481","Air transportation","Intermediate inputs",0.639655172413793,58,FALSE
1986,"482","Rail transportation","Compensation of employees",0.588210035578457,31.2,TRUE
1986,"482","Rail transportation","Gross operating surplus",0.143632683106367,31.2,TRUE
1986,"482","Rail transportation","Taxes on production and imports less subsidies",-0.0170991289412342,31.2,TRUE
1986,"482","Rail transportation","Intermediate inputs",0.28525641025641,31.2,FALSE
1986,"483","Water transportation","Compensation of employees",0.161700262927257,16.3,TRUE
1986,"483","Water transportation","Gross operating surplus",0.0838445807770962,16.3,TRUE
1986,"483","Water transportation","Taxes on production and imports less subsidies",0.00598889862693544,16.3,TRUE
1986,"483","Water transportation","Intermediate inputs",0.748466257668712,16.3,FALSE
1986,"484","Truck transportation","Compensation of employees",0.410872734585124,71.2,TRUE
1986,"484","Truck transportation","Gross operating surplus",0.185028781137672,71.2,TRUE
1986,"484","Truck transportation","Taxes on production and imports less subsidies",0.0136050574365935,71.2,TRUE
1986,"484","Truck transportation","Intermediate inputs",0.39185393258427,71.2,FALSE
1986,"485","Transit and ground passenger transportation","Compensation of employees",0.288666085440279,15.5,TRUE
1986,"485","Transit and ground passenger transportation","Gross operating surplus",0.187968613775065,15.5,TRUE
1986,"485","Transit and ground passenger transportation","Taxes on production and imports less subsidies",0.0201394943330427,15.5,TRUE
1986,"485","Transit and ground passenger transportation","Intermediate inputs",0.503225806451613,15.5,FALSE
1986,"486","Pipeline transportation","Compensation of employees",0.125060125060125,19.8,TRUE
1986,"486","Pipeline transportation","Gross operating surplus",0.153920153920154,19.8,TRUE
1986,"486","Pipeline transportation","Taxes on production and imports less subsidies",0.0240500240500241,19.8,TRUE
1986,"486","Pipeline transportation","Intermediate inputs",0.696969696969697,19.8,FALSE
1986,"487OS","Other transportation and support activities","Compensation of employees",0.563219446701763,41.5,TRUE
1986,"487OS","Other transportation and support activities","Gross operating surplus",0.192318835459139,41.5,TRUE
1986,"487OS","Other transportation and support activities","Taxes on production and imports less subsidies",0.0251846094053634,41.5,TRUE
1986,"487OS","Other transportation and support activities","Intermediate inputs",0.219277108433735,41.5,FALSE
1986,"493","Warehousing and storage","Compensation of employees",0.734265734265734,11.7,TRUE
1986,"493","Warehousing and storage","Gross operating surplus",0.155011655011655,11.7,TRUE
1986,"493","Warehousing and storage","Taxes on production and imports less subsidies",0.00815850815850816,11.7,TRUE
1986,"493","Warehousing and storage","Intermediate inputs",0.102564102564103,11.7,FALSE
1986,"512","Theaters, motion pictures, and sound recording","Compensation of employees",0.196127346162984,36.6,TRUE
1986,"512","Theaters, motion pictures, and sound recording","Gross operating surplus",0.480260552783718,36.6,TRUE
1986,"512","Theaters, motion pictures, and sound recording","Taxes on production and imports less subsidies",0.0150867189356142,36.6,TRUE
1986,"512","Theaters, motion pictures, and sound recording","Intermediate inputs",0.306010928961749,36.6,FALSE
1986,"513","Broadcasting and telecommunications","Compensation of employees",0.233345720666024,196.3,TRUE
1986,"513","Broadcasting and telecommunications","Gross operating surplus",0.359332800941588,196.3,TRUE
1986,"513","Broadcasting and telecommunications","Taxes on production and imports less subsidies",0.0710822048247343,196.3,TRUE
1986,"513","Broadcasting and telecommunications","Intermediate inputs",0.336729495669893,196.3,FALSE
1986,"51C54","Computer, data processing, internet publishing, and other information services","Compensation of employees",0.527658210458833,48.8,TRUE
1986,"51C54","Computer, data processing, internet publishing, and other information services","Gross operating surplus",0.147208993497573,48.8,TRUE
1986,"51C54","Computer, data processing, internet publishing, and other information services","Taxes on production and imports less subsidies",0.0114708306621485,48.8,TRUE
1986,"51C54","Computer, data processing, internet publishing, and other information services","Intermediate inputs",0.315573770491803,48.8,FALSE
1986,"521CI","Federal Reserve banks, credit intermediation, and related activities","Compensation of employees",0.280300957592339,215,TRUE
1986,"521CI","Federal Reserve banks, credit intermediation, and related activities","Gross operating surplus",0.341141475519359,215,TRUE
1986,"521CI","Federal Reserve banks, credit intermediation, and related activities","Taxes on production and imports less subsidies",0.0143409792256546,215,TRUE
1986,"521CI","Federal Reserve banks, credit intermediation, and related activities","Intermediate inputs",0.364651162790698,215,FALSE
1986,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Compensation of employees",0.293659961710215,88.7,TRUE
1986,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Gross operating surplus",0.114535996796066,88.7,TRUE
1986,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Taxes on production and imports less subsidies",0.0120564207153754,88.7,TRUE
1986,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Intermediate inputs",0.580608793686584,88.7,FALSE
1986,"524","Insurance carriers and related activities","Compensation of employees",0.339924150570608,182.9,TRUE
1986,"524","Insurance carriers and related activities","Gross operating surplus",0.0680973877798736,182.9,TRUE
1986,"524","Insurance carriers and related activities","Taxes on production and imports less subsidies",0.0523393145746136,182.9,TRUE
1986,"524","Insurance carriers and related activities","Intermediate inputs",0.539639147074904,182.9,FALSE
1986,"531","Real estate","Compensation of employees",0.0425915102712297,612,TRUE
1986,"531","Real estate","Gross operating surplus",0.650773223114819,612,TRUE
1986,"531","Real estate","Taxes on production and imports less subsidies",0.110236850113771,612,TRUE
1986,"531","Real estate","Intermediate inputs",0.196241830065359,612,FALSE
1986,"532RL","Rental and leasing services and lessors of intangible assets","Compensation of employees",0.146659069097889,64,TRUE
1986,"532RL","Rental and leasing services and lessors of intangible assets","Gross operating surplus",0.585139755278311,64,TRUE
