"year","NNA_code","NNA_industry","abs_eigenvec"
2001,"51C54","Computer, data processing, internet publishing, and other information services",0.105668030419329
2001,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.205293050216557
2001,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.182902875516076
2001,"524","Insurance carriers and related activities",0.182181816030701
2001,"531","Real estate",0.218804665818694
2001,"532RL","Rental and leasing services and lessors of intangible assets",0.180402126134779
2001,"5411","Legal services",0.0680003584583572
2001,"5412OP","Miscellaneous professional, scientific, and technical services",0.456974655362094
2001,"55","Management of companies and public relations",0.176257797871945
2001,"56","Administrative, support, and other business services",0.277044943930921
2001,"61","Educational services",0.00176354494872891
2001,"621","Ambulatory health care services",0.000362669366439301
2001,"622HO","Hospitals and nursing and residential care facilities",0.000135282655301607
2001,"624","Social assistance",7.17701592146108e-05
2001,"71","All recreation industries",0.0281154806879209
2001,"721","Accomodation",0.0318968718395537
2001,"722","Food services and drinking places",0.0714932413960056
2001,"81","Other services, except government",0.141640669636404
2001,"G","All government",0.0458607613182206
2002,"111CA","Farms",0.061417965117479
2002,"113FF","Forestry, fishing, and related activities",0.0606912596009497
2002,"211","Oil and gas extraction",0.191616808517608
2002,"212","Mining, except oil and gas",0.0564008834299936
2002,"22","Utilities",0.161918066410866
2002,"23","Construction",0.0755943870990867
2002,"311FT","Food and beverage and tobacco products",0.0591070413500894
2002,"313TT","Textile mills and textile product mills",0.0280419884451298
2002,"315AL","Apparel and leather and allied products",0.00540227983557736
2002,"321","Wood products",0.0546105706415759
2002,"322","Paper products",0.117589159129216
2002,"323PPI","Printing, publishing, and related",0.0589500141620428
2002,"324","Petroleum and coal products",0.0922089008080612
2002,"325","Chemical products",0.268664375354158
2002,"326","Plastics and rubber products",0.0900281508263564
2002,"327","Nonmetallic mineral products",0.0439610896643092
2002,"331","Primary metals",0.218552878321099
2002,"332","Fabricated metal products",0.15020747680518
2002,"333","Machinery",0.0718141888474391
2002,"334","Computer and electronic products",0.148902988383424
2002,"335","Electrical equipment, appliances, and components",0.040102072017335
2002,"3361MV","Motor vehicles, bodies and trailers, and parts",0.115471511486041
2002,"3364OT","Other transportation equipment",0.00662383182623649
2002,"337","Furniture and related products",0.00497582432499598
2002,"339","Miscellaneous manufacturing",0.0128660195022703
2002,"42","Wholesale trade",0.278875765539455
2002,"44RT","Retail trade",0.0332911898960323
2002,"481","Air transportation",0.0264587072643223
2002,"482","Rail transportation",0.030078783912979
2002,"483","Water transportation",0.00164287005757439
2002,"484","Truck transportation",0.0713040356570272
2002,"485","Transit and ground passenger transportation",0.00781943433681166
2002,"486","Pipeline transportation",0.0223518690629296
2002,"487OS","Other transportation and support activities",0.0990191703184517
2002,"493","Warehousing and storage",0.016967837696356
2002,"512","Theaters, motion pictures, and sound recording",0.0252511269781146
2002,"513","Broadcasting and telecommunications",0.151954542383538
2002,"51C54","Computer, data processing, internet publishing, and other information services",0.10489276082001
2002,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.220185360014568
2002,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.17574856331956
2002,"524","Insurance carriers and related activities",0.221198405136927
2002,"531","Real estate",0.235913624992965
2002,"532RL","Rental and leasing services and lessors of intangible assets",0.163975132783153
2002,"5411","Legal services",0.0814340951414006
2002,"5412OP","Miscellaneous professional, scientific, and technical services",0.462457862703494
2002,"55","Management of companies and public relations",0.179641828495278
2002,"56","Administrative, support, and other business services",0.264483523267349
2002,"61","Educational services",0.00165837350706943
2002,"621","Ambulatory health care services",0.000310073854595033
2002,"622HO","Hospitals and nursing and residential care facilities",0.000143590208423276
2002,"624","Social assistance",6.08364897170924e-05
2002,"71","All recreation industries",0.0305911793176003
2002,"721","Accomodation",0.0310833776679466
2002,"722","Food services and drinking places",0.0741900489466839
2002,"81","Other services, except government",0.135685076485552
2002,"G","All government",0.0472165412628839
2003,"111CA","Farms",0.068492677068935
2003,"113FF","Forestry, fishing, and related activities",0.0540976649981461
2003,"211","Oil and gas extraction",0.285106901891184
2003,"212","Mining, except oil and gas",0.0565637701292567
2003,"22","Utilities",0.152183904682864
2003,"23","Construction",0.078844218458897
2003,"311FT","Food and beverage and tobacco products",0.0662526047774633
2003,"313TT","Textile mills and textile product mills",0.0240072419165944
2003,"315AL","Apparel and leather and allied products",0.00507985866953736
2003,"321","Wood products",0.0513144965964567
2003,"322","Paper products",0.108542676883015
2003,"323PPI","Printing, publishing, and related",0.0499692401276128
2003,"324","Petroleum and coal products",0.100451421856034
2003,"325","Chemical products",0.271162525397503
2003,"326","Plastics and rubber products",0.0858533875160633
2003,"327","Nonmetallic mineral products",0.0421273632658318
2003,"331","Primary metals",0.203637534256363
2003,"332","Fabricated metal products",0.141910087221179
2003,"333","Machinery",0.0753324062004647
2003,"334","Computer and electronic products",0.127068303723017
2003,"335","Electrical equipment, appliances, and components",0.0369023206655606
2003,"3361MV","Motor vehicles, bodies and trailers, and parts",0.109543276206531
2003,"3364OT","Other transportation equipment",0.00643735995446047
2003,"337","Furniture and related products",0.00472851464943365
2003,"339","Miscellaneous manufacturing",0.0115061327094217
2003,"42","Wholesale trade",0.266592787740175
2003,"44RT","Retail trade",0.0338170892431203
2003,"481","Air transportation",0.0274297496140839
2003,"482","Rail transportation",0.0290960815564793
2003,"483","Water transportation",0.00263727346898197
2003,"484","Truck transportation",0.0694714939760308
2003,"485","Transit and ground passenger transportation",0.00735760471396808
2003,"486","Pipeline transportation",0.0246186335600098
2003,"487OS","Other transportation and support activities",0.0968541062104019
2003,"493","Warehousing and storage",0.0185664310749222
2003,"512","Theaters, motion pictures, and sound recording",0.0262506498487157
2003,"513","Broadcasting and telecommunications",0.138427889853019
2003,"51C54","Computer, data processing, internet publishing, and other information services",0.100000992973828
2003,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.220580866437032
2003,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.187635445400156
2003,"524","Insurance carriers and related activities",0.233833542899914
2003,"531","Real estate",0.245609981660526
2003,"532RL","Rental and leasing services and lessors of intangible assets",0.155579489587931
2003,"5411","Legal services",0.08341680164893
2003,"5412OP","Miscellaneous professional, scientific, and technical services",0.440982984209198
2003,"55","Management of companies and public relations",0.185753771781162
2003,"56","Administrative, support, and other business services",0.255466302223185
2003,"61","Educational services",0.00169459903929906
2003,"621","Ambulatory health care services",0.000285944066858378
2003,"622HO","Hospitals and nursing and residential care facilities",0.000128293616769659
2003,"624","Social assistance",4.89963496107496e-05
2003,"71","All recreation industries",0.0296067460848943
2003,"721","Accomodation",0.0287580413205537
2003,"722","Food services and drinking places",0.0696037425753951
2003,"81","Other services, except government",0.123301803731736
2003,"G","All government",0.0443270175034252
2004,"111CA","Farms",0.0622575860434911
2004,"113FF","Forestry, fishing, and related activities",0.0551469437275597
2004,"211","Oil and gas extraction",0.341110822294183
2004,"212","Mining, except oil and gas",0.0708459592190038
2004,"22","Utilities",0.139155501706013
2004,"23","Construction",0.0802037401223696
2004,"311FT","Food and beverage and tobacco products",0.057060321719647
2004,"313TT","Textile mills and textile product mills",0.0211818463116816
2004,"315AL","Apparel and leather and allied products",0.0049516132587885
2004,"321","Wood products",0.05432558570607
2004,"322","Paper products",0.0987852598907803
2004,"323PPI","Printing, publishing, and related",0.0444335444373284
2004,"324","Petroleum and coal products",0.129154860775749
2004,"325","Chemical products",0.291711180025001
2004,"326","Plastics and rubber products",0.0785432732652772
2004,"327","Nonmetallic mineral products",0.04253207584013
2004,"331","Primary metals",0.286124327057732
2004,"332","Fabricated metal products",0.140110779406724
2004,"333","Machinery",0.0725138107467572
2004,"334","Computer and electronic products",0.118979649691017
2004,"335","Electrical equipment, appliances, and components",0.0357105997559175
2004,"3361MV","Motor vehicles, bodies and trailers, and parts",0.100455677785624
2004,"3364OT","Other transportation equipment",0.00602741592400303
2004,"337","Furniture and related products",0.0049407819293752
2004,"339","Miscellaneous manufacturing",0.0102071037445853
